vid_num 131.0
[2.5677415e-05 9.9997437e-01]
[6.729125e-08 9.999999e-01]
[0.11340354 0.88659644]
[5.3049007e-06 9.9999464e-01]
[3.4963165e-08 1.0000000e+00]
[0.19936469 0.8006353 ]
[0.0015996  0.99840045]
[9.6918266e-05 9.9990308e-01]
label: wave, preds: wave(29.463810324668884)
[0.02866329 0.9713367 ]
[0.70404816 0.29595187]
[0.65464884 0.34535116]
[0.01383131 0.9861687 ]
[0.68611836 0.31388158]
[0.6565057  0.34349436]
[0.00372522 0.99627477]
[0.69671464 0.30328533]
[0.6173849  0.38261512]
[0.01215868 0.9878413 ]
[0.6792616 0.3207384]
[0.65204644 0.3479536 ]
[0.03627925 0.96372074]
[0.67359895 0.32640103]
[0.67616034 0.3238396 ]
[0.01544883 0.98455113]
[0.6988164  0.30118358]
[0.6587802  0.34121972]
[0.02269543 0.9773046 ]
[0.6827148  0.31728518]
[0.63948166 0.3605183 ]
[0.04305216 0.9569478 ]
[0.68769956 0.31230044]
[0.6605265 0.3394735]
[0.00996242 0.9900376 ]
[0.7011538  0.29884616]
[0.6489387  0.35106125]
[0.01546049 0.9845395 ]
[0.6923777  0.30762237]
[0.67590165 0.32409832]
label: wave, preds: wave(16.355843722820282)
[3.0644514e-05 9.9996936e-01]
[0.00726323 0.99273676]
[0.31773147 0.68226856]
[1.51789345e-05 9.99984801e-01]
[0.02627812 0.97372186]
[0.20320079 0.7967992 ]
[2.6155449e-04 9.9973845e-01]
[0.01678212 0.9832179 ]
[0.23926489 0.76073515]
[1.9851085e-04 9.9980152e-01]
[0.04349892 0.9565011 ]
[0.24381813 0.7561819 ]
[4.608197e-04 9.995392e-01]
[0.01858937 0.9814106 ]
[0.3092784 0.6907216]
[0.00148128 0.9985187 ]
[0.02600848 0.9739915 ]
[0.35726473 0.64273524]
[0.00116875 0.9988313 ]
[0.02762685 0.9723731 ]
[0.41069603 0.5893039 ]
[0.00305631 0.99694365]
[0.01317584 0.9868242 ]
[0.3669312 0.6330688]
[0.00142264 0.99857736]
[0.01863903 0.9813609 ]
[0.4130033 0.5869967]
[0.00991666 0.99008334]
[0.01766813 0.9823319 ]
[0.44318938 0.5568106 ]
label: wave, preds: wave(26.462079167366028)
[0.5020252 0.4979748]
[0.02797858 0.9720214 ]
[4.4490598e-04 9.9955511e-01]
[0.49759275 0.50240725]
[0.03037333 0.9696266 ]
[0.00100813 0.9989919 ]
[0.48443115 0.51556885]
[0.02150869 0.9784913 ]
[1.7449837e-04 9.9982548e-01]
[0.493337 0.506663]
[0.02887675 0.9711233 ]
[6.813623e-04 9.993186e-01]
[0.46914124 0.53085876]
[0.00978402 0.99021596]
[8.9447698e-05 9.9991053e-01]
[0.4630315  0.53696847]
[0.01131643 0.9886836 ]
[3.1812213e-04 9.9968189e-01]
[0.45458624 0.5454138 ]
[0.01042535 0.9895747 ]
[2.0295003e-04 9.9979705e-01]
[0.4665651  0.53343487]
[0.0591162 0.9408838]
[7.460207e-04 9.992540e-01]
[0.45371684 0.5462831 ]
[0.02104532 0.9789547 ]
[6.116880e-04 9.993883e-01]
[0.45268995 0.54731005]
[0.03514464 0.9648554 ]
[0.00143207 0.99856794]
label: wave, preds: wave(25.001604437828064)
[0.00626697 0.99373305]
[3.0491346e-08 1.0000000e+00]
[2.2489587e-08 1.0000000e+00]
[0.00475827 0.9952417 ]
[3.309645e-08 1.000000e+00]
[2.396895e-08 1.000000e+00]
[0.005174   0.99482596]
[2.4083256e-08 1.0000000e+00]
[4.3525773e-08 1.0000000e+00]
[0.00609903 0.993901  ]
[1.2190859e-08 1.0000000e+00]
[1.6097525e-07 9.9999988e-01]
[0.01244402 0.987556  ]
[8.538606e-08 9.999999e-01]
[8.9128662e-07 9.9999917e-01]
[0.02095193 0.979048  ]
[1.8434631e-06 9.9999809e-01]
[7.693757e-06 9.999923e-01]
[0.02712873 0.9728712 ]
[2.9689882e-05 9.9997032e-01]
[1.230469e-04 9.998769e-01]
[0.04082551 0.9591744 ]
[3.3662395e-04 9.9966335e-01]
[0.00282366 0.99717635]
[0.27174202 0.728258  ]
[0.00207828 0.9979217 ]
[0.03051824 0.96948177]
[0.53762233 0.46237764]
[0.03308332 0.9669167 ]
[0.15794681 0.8420532 ]
label: wave, preds: wave(28.840036541223526)
[0.4466253 0.5533747]
[0.04066506 0.95933497]
[5.480544e-04 9.994519e-01]
[0.62095577 0.37904423]
[0.08060747 0.9193926 ]
[0.00106055 0.9989394 ]
[0.4351582 0.5648418]
[0.02020639 0.97979355]
[1.4652619e-04 9.9985349e-01]
[0.67424387 0.32575607]
[0.34003448 0.6599655 ]
[0.02356883 0.97643113]
[0.7206983  0.27930167]
[0.16615357 0.83384645]
[0.00441904 0.995581  ]
[0.67848706 0.32151294]
[0.39194742 0.60805255]
[0.01864017 0.9813599 ]
[0.70119315 0.29880685]
[0.29743072 0.70256925]
[0.01790476 0.98209524]
[0.8903899  0.10961005]
[0.5804989  0.41950107]
[0.06817171 0.93182826]
[0.9166465  0.08335348]
[0.7384061  0.26159388]
[0.09378402 0.9062159 ]
[0.92811525 0.07188485]
[0.53634894 0.46365106]
[0.06731119 0.9326888 ]
label: wave, preds: wave(19.499632477760315)
[0.01149162 0.98850834]
[0.02336163 0.9766383 ]
[0.01030743 0.98969257]
[0.02629207 0.9737079 ]
[0.01724125 0.98275876]
[0.00836068 0.9916393 ]
[0.00471715 0.9952828 ]
[0.00218259 0.9978174 ]
[0.00281734 0.9971826 ]
[0.0063785 0.9936215]
[0.0093111 0.9906889]
[0.0053451 0.9946549]
[0.0010287 0.9989712]
[0.00248427 0.99751574]
[0.00269763 0.9973024 ]
[0.00325688 0.9967431 ]
[0.002302   0.99769795]
[0.00261947 0.9973805 ]
[0.0029546 0.9970453]
[0.00179096 0.99820906]
[0.0016902 0.9983098]
[0.00138106 0.9986189 ]
[4.2217743e-04 9.9957776e-01]
[0.00158708 0.9984129 ]
[0.00196438 0.99803567]
[4.468024e-04 9.995532e-01]
[0.00163862 0.99836135]
[0.00176213 0.99823785]
[1.09507004e-04 9.99890447e-01]
[2.9419185e-04 9.9970573e-01]
label: wave, preds: wave(29.841762244701385)
[0.28503755 0.7149624 ]
[0.00204165 0.99795836]
[3.3277043e-05 9.9996674e-01]
[0.2671162 0.7328838]
[3.1642977e-04 9.9968356e-01]
[3.5980343e-06 9.9999636e-01]
[0.20624323 0.7937568 ]
[4.8123463e-04 9.9951875e-01]
[6.8610343e-06 9.9999321e-01]
[0.06552699 0.93447304]
[6.4689375e-05 9.9993533e-01]
[2.1974799e-06 9.9999785e-01]
[0.11553895 0.88446105]
[1.9673184e-04 9.9980330e-01]
[5.6800145e-06 9.9999434e-01]
[0.17855255 0.82144743]
[2.3203077e-04 9.9976790e-01]
[1.2587475e-05 9.9998742e-01]
[0.2194343 0.7805657]
[4.8090954e-04 9.9951911e-01]
[1.537047e-05 9.999846e-01]
[0.2421708  0.75782925]
[7.752837e-04 9.992247e-01]
[3.060485e-05 9.999694e-01]
[0.2582631 0.7417369]
[0.00396079 0.9960393 ]
[1.1584827e-05 9.9998844e-01]
[0.3184795  0.68152046]
[0.01398847 0.98601156]
[6.6084023e-05 9.9993396e-01]
label: wave, preds: wave(27.820911049842834)
[0.13758925 0.8624108 ]
[0.5829064  0.41709358]
[0.17631002 0.82369   ]
[0.02903176 0.97096825]
[0.11162984 0.88837016]
[0.00737993 0.9926201 ]
[0.01041901 0.989581  ]
[0.07517834 0.9248217 ]
[0.00280959 0.9971904 ]
[0.00281492 0.9971851 ]
[0.01420212 0.9857979 ]
[5.345107e-04 9.994654e-01]
[0.00232662 0.99767333]
[0.00780463 0.99219537]
[3.156263e-04 9.996844e-01]
[1.4519822e-04 9.9985480e-01]
[3.0760266e-04 9.9969232e-01]
[1.4135109e-05 9.9998587e-01]
[2.6829688e-05 9.9997318e-01]
[4.9772567e-05 9.9995023e-01]
[2.3778584e-06 9.9999762e-01]
[3.9397742e-06 9.9999607e-01]
[6.6990488e-06 9.9999332e-01]
[4.784357e-07 9.999995e-01]
[3.2506189e-06 9.9999672e-01]
[4.3897776e-06 9.9999559e-01]
[1.2459599e-06 9.9999875e-01]
[1.7894583e-06 9.9999821e-01]
[2.0655339e-06 9.9999797e-01]
[9.1607694e-07 9.9999905e-01]
label: wave, preds: wave(28.838176667690277)
[0.98133075 0.01866931]
[0.94791424 0.05208577]
[0.9214649  0.07853507]
[0.98365    0.01634997]
[0.99694324 0.00305678]
[0.9948535  0.00514652]
[0.9613912  0.03860876]
[0.96004534 0.0399547 ]
[0.97249484 0.02750514]
[0.9688302  0.03116982]
[0.9590687  0.04093125]
[0.9489427  0.05105728]
[0.98625827 0.01374173]
[0.9872346  0.01276541]
[0.98502755 0.01497253]
[0.62572396 0.37427607]
[0.21428701 0.785713  ]
[0.22354022 0.77645975]
[0.19563648 0.8043635 ]
[0.01993082 0.9800692 ]
[0.06056803 0.93943197]
[0.00140091 0.99859905]
[1.0861314e-04 9.9989140e-01]
[4.854832e-05 9.999515e-01]
[3.9399092e-06 9.9999607e-01]
[2.2469956e-07 9.9999976e-01]
[1.16933194e-07 9.99999881e-01]
[4.3426503e-06 9.9999565e-01]
[3.8701316e-07 9.9999958e-01]
[5.5190910e-08 9.9999994e-01]
label: wave, preds: not_wave(15.896703795926626)
------------------------------------------------------------
[0.09105004 0.90895   ]
[0.11636142 0.8836386 ]
[0.2050142 0.7949858]
[0.06270587 0.9372941 ]
[0.0719766 0.9280234]
[0.25487673 0.7451232 ]
[0.11168538 0.8883146 ]
[0.0729962  0.92700386]
[0.36698562 0.6330144 ]
[0.19458033 0.8054197 ]
[0.3527713 0.6472287]
[0.54873246 0.45126757]
[0.1632106  0.83678937]
[0.17468914 0.8253108 ]
[0.23607907 0.76392096]
[0.22931635 0.77068365]
[0.23194048 0.7680595 ]
[0.2991908 0.7008092]
[0.25991198 0.74008805]
[0.28162834 0.7183716 ]
[0.38597387 0.6140261 ]
[0.29316872 0.7068313 ]
[0.33121806 0.668782  ]
[0.35798672 0.6420133 ]
[0.26628625 0.73371375]
[0.3331968  0.66680324]
[0.45138496 0.54861504]
[0.19871785 0.80128217]
[0.42441088 0.5755892 ]
[0.44005272 0.55994725]
label: wave, preds: wave(22.19190040230751)
[0.01366087 0.9863391 ]
[2.0109864e-04 9.9979889e-01]
[0.00162659 0.9983734 ]
[0.00486783 0.99513215]
[1.3988357e-04 9.9986011e-01]
[0.00112321 0.9988768 ]
[0.008981   0.99101907]
[3.8850983e-04 9.9961150e-01]
[0.00180782 0.9981922 ]
[0.00849284 0.9915072 ]
[4.6204345e-04 9.9953794e-01]
[0.00292887 0.99707115]
[0.00471968 0.9952803 ]
[1.2238056e-04 9.9987757e-01]
[0.00400437 0.99599564]
[0.00349334 0.9965067 ]
[7.394199e-05 9.999261e-01]
[0.00111738 0.99888265]
[0.00208087 0.9979191 ]
[8.8588444e-05 9.9991143e-01]
[7.291774e-04 9.992708e-01]
[0.00204627 0.9979537 ]
[9.861376e-05 9.999014e-01]
[0.00139651 0.99860346]
[0.00263959 0.9973604 ]
[7.3887175e-05 9.9992609e-01]
[0.00220864 0.99779135]
[0.00271764 0.9972824 ]
[8.802260e-05 9.999119e-01]
[0.00148897 0.9985111 ]
label: wave, preds: wave(29.926131546497345)
[1.737094e-06 9.999982e-01]
[2.1228888e-07 9.9999982e-01]
[3.194001e-07 9.999997e-01]
[5.214706e-07 9.999995e-01]
[1.4534767e-07 9.9999982e-01]
[1.2706230e-06 9.9999875e-01]
[2.5700393e-07 9.9999976e-01]
[8.6677323e-07 9.9999917e-01]
[2.2547782e-05 9.9997747e-01]
[3.4350811e-07 9.9999964e-01]
[2.1175827e-06 9.9999785e-01]
[1.2972890e-04 9.9987024e-01]
[2.4238889e-07 9.9999976e-01]
[1.2702276e-06 9.9999869e-01]
[1.2789754e-04 9.9987203e-01]
[7.8158234e-07 9.9999917e-01]
[1.7561044e-06 9.9999821e-01]
[2.3185508e-04 9.9976814e-01]
[1.00536e-06 9.99999e-01]
[1.1475774e-06 9.9999881e-01]
[6.688761e-04 9.993312e-01]
[2.559323e-06 9.999975e-01]
[8.858431e-06 9.999912e-01]
[0.01244481 0.98755515]
[2.4396259e-06 9.9999756e-01]
[6.3666019e-05 9.9993634e-01]
[0.05662947 0.94337046]
[1.3656667e-05 9.9998641e-01]
[4.3275568e-04 9.9956727e-01]
[0.17181593 0.82818407]
label: wave, preds: wave(29.75739085674286)
[0.9045497  0.09545035]
[0.6480253  0.35197467]
[0.50557554 0.49442446]
[0.795748   0.20425203]
[0.2527419  0.74725807]
[0.05681409 0.9431859 ]
[0.5501101  0.44988996]
[0.10054845 0.8994516 ]
[0.0310706 0.9689294]
[0.46012822 0.5398718 ]
[0.0185232 0.9814768]
[0.00185595 0.998144  ]
[0.3761286 0.6238714]
[0.00363785 0.99636215]
[2.7686503e-04 9.9972308e-01]
[0.29591417 0.7040858 ]
[2.2301223e-04 9.9977696e-01]
[5.4837408e-05 9.9994516e-01]
[0.22838779 0.77161217]
[4.1921326e-04 9.9958074e-01]
[8.0728889e-05 9.9991924e-01]
[0.16146988 0.8385301 ]
[6.8080967e-04 9.9931920e-01]
[7.631624e-04 9.992368e-01]
[0.14091066 0.8590894 ]
[0.00173639 0.9982636 ]
[0.0031565  0.99684346]
[0.09811231 0.9018877 ]
[0.00157343 0.99842656]
[0.00112595 0.998874  ]
label: wave, preds: wave(24.359656609594822)
[4.280166e-05 9.999572e-01]
[3.96775e-09 1.00000e+00]
[3.559081e-08 1.000000e+00]
[9.8975528e-05 9.9990106e-01]
[4.7901603e-09 1.0000000e+00]
[4.6363205e-08 1.0000000e+00]
[7.3688308e-05 9.9992627e-01]
[2.9673908e-09 1.0000000e+00]
[1.6578365e-08 1.0000000e+00]
[1.0539066e-04 9.9989456e-01]
[3.2821823e-09 1.0000000e+00]
[6.910656e-09 1.000000e+00]
[1.5334629e-04 9.9984664e-01]
[2.487547e-09 1.000000e+00]
[1.3054294e-08 1.0000000e+00]
[1.4362043e-04 9.9985635e-01]
[2.5669462e-09 1.0000000e+00]
[1.3927903e-08 1.0000000e+00]
[1.7984145e-04 9.9982017e-01]
[3.739105e-09 1.000000e+00]
[2.7834752e-09 1.0000000e+00]
[3.1306499e-04 9.9968696e-01]
[2.027464e-09 1.000000e+00]
[1.1494796e-09 1.0000000e+00]
[3.4044971e-04 9.9965954e-01]
[3.3444794e-09 1.0000000e+00]
[1.9580533e-09 1.0000000e+00]
[6.1895832e-04 9.9938107e-01]
[3.150904e-09 1.000000e+00]
[4.4808618e-10 1.0000000e+00]
label: wave, preds: wave(29.99792981147766)
[2.1184783e-06 9.9999791e-01]
[6.643111e-04 9.993357e-01]
[1.4865842e-05 9.9998516e-01]
[1.1496297e-06 9.9999893e-01]
[3.1030411e-04 9.9968964e-01]
[3.9168935e-06 9.9999607e-01]
[1.0104046e-06 9.9999905e-01]
[1.0317014e-04 9.9989676e-01]
[2.7731558e-06 9.9999726e-01]
[1.7825483e-06 9.9999821e-01]
[8.8286251e-05 9.9991167e-01]
[1.7559612e-06 9.9999821e-01]
[2.362812e-06 9.999976e-01]
[8.717405e-05 9.999128e-01]
[3.237653e-06 9.999967e-01]
[5.6146446e-06 9.9999440e-01]
[5.1149204e-05 9.9994886e-01]
[2.0751531e-06 9.9999785e-01]
[8.754863e-06 9.999913e-01]
[3.4830602e-05 9.9996519e-01]
[2.7921949e-06 9.9999726e-01]
[6.2901236e-05 9.9993706e-01]
[6.6700624e-05 9.9993336e-01]
[8.147901e-06 9.999919e-01]
[1.0635305e-04 9.9989367e-01]
[9.0608315e-05 9.9990940e-01]
[6.8716026e-06 9.9999321e-01]
[1.8330877e-04 9.9981666e-01]
[5.7735906e-05 9.9994230e-01]
[1.4503014e-05 9.9998546e-01]
label: wave, preds: wave(29.99800956249237)
[0.48566806 0.51433194]
[0.61682236 0.38317767]
[0.80648214 0.19351786]
[0.16501594 0.834984  ]
[0.504892 0.495108]
[0.7765566  0.22344343]
[0.06247621 0.9375238 ]
[0.3023532 0.6976468]
[0.6715342  0.32846588]
[0.00876533 0.9912347 ]
[0.14222184 0.85777813]
[0.25418842 0.7458116 ]
[0.00176011 0.9982399 ]
[0.08756132 0.91243863]
[0.08712278 0.9128772 ]
[5.0139635e-05 9.9994981e-01]
[0.00889829 0.9911017 ]
[0.00533269 0.99466735]
[9.295214e-05 9.999070e-01]
[0.00648631 0.9935137 ]
[0.00255612 0.99744385]
[3.3834705e-05 9.9996614e-01]
[5.9712445e-04 9.9940288e-01]
[4.1058217e-04 9.9958944e-01]
[4.0038326e-04 9.9959958e-01]
[0.00191726 0.99808276]
[8.0805673e-04 9.9919188e-01]
[0.00324557 0.9967544 ]
[0.00642654 0.9935734 ]
[0.00251632 0.99748373]
label: wave, preds: wave(24.98680718243122)
[6.479231e-08 9.999999e-01]
[1.22867405e-08 1.00000000e+00]
[3.7948773e-09 1.0000000e+00]
[3.2412093e-08 1.0000000e+00]
[1.4067252e-08 1.0000000e+00]
[4.8823177e-09 1.0000000e+00]
[2.1656668e-08 1.0000000e+00]
[1.554355e-08 1.000000e+00]
[4.6024904e-09 1.0000000e+00]
[1.8299184e-08 1.0000000e+00]
[2.169745e-08 1.000000e+00]
[5.764788e-09 1.000000e+00]
[8.827837e-08 9.999999e-01]
[2.8339668e-08 1.0000000e+00]
[1.2700671e-08 1.0000000e+00]
[5.176534e-08 1.000000e+00]
[7.384633e-08 9.999999e-01]
[8.116595e-09 1.000000e+00]
[9.0714096e-08 9.9999988e-01]
[6.180847e-08 9.999999e-01]
[6.3105983e-09 1.0000000e+00]
[1.03241646e-07 9.99999881e-01]
[4.970574e-08 1.000000e+00]
[5.0941287e-09 1.0000000e+00]
[2.4114107e-07 9.9999976e-01]
[1.6019958e-07 9.9999988e-01]
[7.0260535e-09 1.0000000e+00]
[2.1705148e-07 9.9999982e-01]
[2.859416e-07 9.999997e-01]
[8.1394065e-09 1.0000000e+00]
label: wave, preds: wave(29.999998450279236)
[0.03282113 0.9671789 ]
[1.3931674e-05 9.9998605e-01]
[2.2315703e-06 9.9999785e-01]
[0.06206371 0.9379363 ]
[7.4018935e-05 9.9992597e-01]
[7.8687517e-06 9.9999213e-01]
[0.134722 0.865278]
[1.1551082e-04 9.9988449e-01]
[9.753522e-06 9.999902e-01]
[0.18339679 0.81660324]
[1.472151e-04 9.998528e-01]
[1.1005894e-05 9.9998897e-01]
[0.29467958 0.7053204 ]
[9.7406446e-04 9.9902594e-01]
[6.391090e-05 9.999361e-01]
[0.32075998 0.67924   ]
[8.3592045e-04 9.9916404e-01]
[1.2263014e-04 9.9987739e-01]
[0.36530554 0.63469446]
[0.00373148 0.9962686 ]
[3.6036593e-04 9.9963963e-01]
[0.3537775 0.6462225]
[0.01167166 0.98832834]
[5.8935484e-04 9.9941063e-01]
[0.38469896 0.615301  ]
[0.02385778 0.9761422 ]
[4.533833e-04 9.995466e-01]
[0.40811992 0.59188014]
[0.09049787 0.90950215]
[0.00124975 0.99875027]
label: wave, preds: wave(27.32486528158188)
[2.5930253e-06 9.9999738e-01]
[2.6547365e-05 9.9997348e-01]
[1.3885358e-05 9.9998617e-01]
[6.737423e-07 9.999993e-01]
[8.3101540e-06 9.9999166e-01]
[5.5761893e-06 9.9999440e-01]
[7.037405e-07 9.999993e-01]
[6.823906e-06 9.999932e-01]
[1.7952378e-06 9.9999821e-01]
[1.8719766e-07 9.9999982e-01]
[9.7833106e-07 9.9999905e-01]
[2.0540917e-06 9.9999797e-01]
[5.892212e-08 1.000000e+00]
[7.7474454e-07 9.9999923e-01]
[6.168653e-07 9.999994e-01]
[9.745442e-08 9.999999e-01]
[2.4400333e-07 9.9999976e-01]
[1.1234524e-06 9.9999893e-01]
[1.2324567e-07 9.9999988e-01]
[1.4581416e-06 9.9999857e-01]
[1.0108604e-06 9.9999899e-01]
[3.4640042e-08 1.0000000e+00]
[1.7736369e-07 9.9999982e-01]
[2.9305491e-07 9.9999964e-01]
[1.3474714e-07 9.9999982e-01]
[1.6235540e-06 9.9999833e-01]
[6.180803e-07 9.999994e-01]
[2.9545896e-07 9.9999970e-01]
[1.9307226e-06 9.9999809e-01]
[7.353601e-07 9.999993e-01]
label: wave, preds: wave(29.99991863965988)
[0.00208702 0.99791294]
[0.00168055 0.9983194 ]
[0.43355298 0.566447  ]
[4.5585242e-04 9.9954414e-01]
[5.5738335e-04 9.9944258e-01]
[0.47759557 0.52240443]
[5.7445513e-06 9.9999428e-01]
[7.931469e-06 9.999921e-01]
[0.2927843 0.7072157]
[1.2532446e-05 9.9998742e-01]
[6.488162e-05 9.999351e-01]
[0.46357417 0.5364258 ]
[1.5909530e-04 9.9984086e-01]
[2.3522983e-04 9.9976480e-01]
[0.6708065  0.32919353]
[5.0654064e-04 9.9949342e-01]
[0.00336592 0.99663407]
[0.7565699  0.24343005]
[0.00250231 0.9974977 ]
[0.10999859 0.8900014 ]
[0.7427048  0.25729516]
[0.029526 0.970474]
[0.41895175 0.58104825]
[0.7181182  0.28188184]
[0.24360088 0.75639915]
[0.52006    0.47994003]
[0.69097805 0.30902192]
[0.2076906 0.7923094]
[0.31629837 0.6837017 ]
[0.68986654 0.3101334 ]
label: wave, preds: wave(22.20568159222603)
[0.00649193 0.9935081 ]
[3.9063428e-07 9.9999964e-01]
[4.3361962e-07 9.9999952e-01]
[0.00159078 0.9984092 ]
[4.186519e-08 1.000000e+00]
[5.1253632e-08 1.0000000e+00]
[0.00171278 0.99828726]
[4.493227e-09 1.000000e+00]
[7.88794e-09 1.00000e+00]
[0.00376917 0.99623084]
[1.1867823e-08 1.0000000e+00]
[5.154229e-09 1.000000e+00]
[0.01163658 0.98836344]
[2.7385733e-08 1.0000000e+00]
[3.906128e-09 1.000000e+00]
[0.02150898 0.978491  ]
[5.9676374e-08 9.9999994e-01]
[3.117159e-09 1.000000e+00]
[0.01622162 0.98377836]
[1.03004565e-08 1.00000000e+00]
[1.5173056e-09 1.0000000e+00]
[0.02352949 0.97647053]
[2.8686312e-08 1.0000000e+00]
[8.683759e-10 1.000000e+00]
[0.04080139 0.9591986 ]
[4.0006686e-08 1.0000000e+00]
[4.0293618e-10 1.0000000e+00]
[0.12123099 0.87876904]
[3.651656e-08 1.000000e+00]
[1.0380298e-09 1.0000000e+00]
label: wave, preds: wave(29.751505494117737)
[0.970254   0.02974602]
[0.99426085 0.00573913]
[0.99755716 0.00244283]
[0.9644897  0.03551031]
[0.98788935 0.01211064]
[0.99620664 0.0037933 ]
[0.97634375 0.02365629]
[0.98926383 0.01073619]
[0.993391   0.00660906]
[0.9650763  0.03492364]
[0.98912114 0.01087883]
[0.9916914  0.00830857]
[0.9694681 0.0305318]
[0.98897874 0.01102127]
[0.99468756 0.00531245]
[0.96627283 0.03372721]
[0.9848312  0.01516882]
[0.9940427  0.00595727]
[0.97182274 0.02817731]
[0.9755281  0.02447182]
[0.9960964 0.0039037]
[0.957995   0.04200509]
[0.96035004 0.03964997]
[0.9920508  0.00794924]
[0.9340403  0.06595971]
[0.9568908  0.04310916]
[0.9934496  0.00655041]
[0.94170576 0.05829421]
[0.9507115  0.04928852]
[0.98286027 0.01713976]
label: wave, preds: not_wave(29.32732766866684)
------------------------------------------------------------
[0.02696532 0.97303474]
[0.10342075 0.89657927]
[0.0099767 0.9900233]
[0.00244451 0.99755543]
[0.00578895 0.994211  ]
[2.3931745e-04 9.9976063e-01]
[7.4093125e-04 9.9925911e-01]
[5.6153361e-04 9.9943846e-01]
[2.434213e-05 9.999756e-01]
[2.2265912e-04 9.9977732e-01]
[6.9344550e-04 9.9930656e-01]
[4.2221563e-06 9.9999577e-01]
[3.0194242e-05 9.9996984e-01]
[8.630303e-05 9.999137e-01]
[7.3927777e-07 9.9999928e-01]
[1.0769984e-05 9.9998927e-01]
[2.1510334e-05 9.9997854e-01]
[5.366428e-07 9.999994e-01]
[4.4710255e-06 9.9999553e-01]
[3.611057e-05 9.999639e-01]
[7.522749e-07 9.999993e-01]
[5.6562698e-07 9.9999946e-01]
[4.259298e-06 9.999957e-01]
[4.345991e-07 9.999996e-01]
[1.6124746e-07 9.9999982e-01]
[6.3994612e-06 9.9999356e-01]
[8.0510819e-07 9.9999917e-01]
[1.1707382e-05 9.9998832e-01]
[2.9970113e-05 9.9997002e-01]
[6.3380057e-06 9.9999362e-01]
label: wave, preds: wave(29.848665237426758)
[1.106633e-08 1.000000e+00]
[3.2189092e-08 1.0000000e+00]
[0.00170443 0.99829555]
[9.3998835e-09 1.0000000e+00]
[3.0057315e-08 1.0000000e+00]
[0.00293585 0.9970641 ]
[1.34978295e-08 1.00000000e+00]
[2.32384e-08 1.00000e+00]
[0.00419136 0.99580866]
[2.7386465e-08 1.0000000e+00]
[3.7076923e-08 1.0000000e+00]
[0.00313916 0.99686086]
[9.548146e-09 1.000000e+00]
[1.1383371e-08 1.0000000e+00]
[0.00462897 0.995371  ]
[1.7063233e-08 1.0000000e+00]
[2.9422143e-08 1.0000000e+00]
[0.00378337 0.99621665]
[3.818272e-08 1.000000e+00]
[1.1048694e-07 9.9999988e-01]
[0.0060631 0.9939369]
[1.3693159e-07 9.9999988e-01]
[9.0238913e-08 9.9999994e-01]
[0.00884649 0.9911535 ]
[6.9367900e-08 9.9999994e-01]
[1.1306469e-07 9.9999988e-01]
[0.01085519 0.9891448 ]
[7.382807e-08 9.999999e-01]
[1.3387864e-07 9.9999988e-01]
[0.01336652 0.9866335 ]
label: wave, preds: wave(29.940484762191772)
[0.19045128 0.80954874]
[5.0973234e-05 9.9994898e-01]
[1.0056326e-06 9.9999899e-01]
[0.17253369 0.82746625]
[1.6215286e-04 9.9983788e-01]
[6.001852e-06 9.999940e-01]
[0.16756171 0.8324383 ]
[8.5835039e-05 9.9991417e-01]
[1.3919636e-06 9.9999857e-01]
[0.1731412  0.82685876]
[1.5391444e-04 9.9984598e-01]
[2.391285e-06 9.999976e-01]
[0.18778738 0.8122127 ]
[2.8296968e-04 9.9971700e-01]
[1.0976527e-06 9.9999893e-01]
[0.17356375 0.82643616]
[4.6468352e-04 9.9953532e-01]
[7.676963e-06 9.999923e-01]
[0.20845218 0.79154783]
[9.3650405e-04 9.9906349e-01]
[1.3900829e-05 9.9998605e-01]
[0.25342375 0.74657625]
[0.00238846 0.9976115 ]
[9.5899359e-06 9.9999046e-01]
[0.3362525  0.66374743]
[0.00610871 0.9938913 ]
[4.1544066e-05 9.9995852e-01]
[0.37436303 0.62563694]
[0.01019512 0.98980486]
[3.6393925e-05 9.9996358e-01]
label: wave, preds: wave(27.74151885509491)
[0.00408877 0.9959112 ]
[0.00448512 0.99551487]
[0.00260562 0.9973944 ]
[0.00327102 0.99672896]
[0.00632922 0.99367076]
[0.001097   0.99890304]
[4.6186827e-04 9.9953806e-01]
[0.00100746 0.9989925 ]
[7.0835726e-04 9.9929166e-01]
[1.8683273e-05 9.9998128e-01]
[4.3378182e-05 9.9995661e-01]
[1.8851404e-04 9.9981147e-01]
[3.3356119e-07 9.9999964e-01]
[2.2446632e-06 9.9999774e-01]
[2.3411147e-05 9.9997658e-01]
[4.985121e-08 1.000000e+00]
[3.6495244e-06 9.9999636e-01]
[3.484094e-05 9.999652e-01]
[1.5222767e-07 9.9999988e-01]
[1.5811267e-05 9.9998415e-01]
[4.3556953e-05 9.9995637e-01]
[4.2365577e-06 9.9999583e-01]
[1.2710520e-05 9.9998736e-01]
[4.1900348e-05 9.9995810e-01]
[5.1043747e-04 9.9948955e-01]
[3.0929976e-04 9.9969065e-01]
[1.2509304e-04 9.9987489e-01]
[0.01779631 0.98220366]
[0.00255691 0.9974431 ]
[0.009531 0.990469]
label: wave, preds: wave(29.944682776927948)
[1.0942929e-06 9.9999893e-01]
